Match ID,Batter,runs_scored,balls_faced,fours,sixes,strike_rate,was_dismissed,Date,career_avg_runs,career_avg_strike_rate,matches_played_so_far
980951,SV Samson,15,15,2,0,100.0,1,2016-04-30,22.756756756756758,100.81702702702702,37
980961,SV Samson,19,12,1,1,158.33,0,2016-05-03,22.55263157894737,100.79552631578947,38
980965,SV Samson,20,17,3,0,117.65,1,2016-05-05,22.46153846153846,102.27076923076923,39
980971,SV Samson,49,35,4,1,140.0,1,2016-05-07,22.4,102.65525,40
980983,SV Samson,34,26,0,2,130.77,0,2016-05-12,23.048780487804876,103.5660975609756,41
980993,SV Samson,6,11,0,0,54.55,1,2016-05-15,23.30952380952381,104.21380952380952,42
980997,SV Samson,10,13,0,0,76.92,1,2016-05-17,22.906976744186046,103.05883720930233,43
981003,SV Samson,3,4,0,0,75.0,0,2016-05-20,22.613636363636363,102.46477272727272,44
981011,SV Samson,17,12,1,1,141.67,1,2016-05-22,22.177777777777777,101.85444444444444,45
1082595,SV Samson,13,12,1,0,108.33,1,2017-04-08,22.065217391304348,102.72,46
1082599,SV Samson,102,63,8,5,161.9,1,2017-04-11,21.872340425531913,102.83936170212766,47
1082605,SV Samson,19,18,2,1,105.56,1,2017-04-15,23.541666666666668,104.06979166666667,48
1082608,SV Samson,39,25,7,0,156.0,1,2017-04-17,23.448979591836736,104.10020408163265,49
1082611,SV Samson,42,33,3,2,127.27,1,2017-04-19,23.76,105.1382,50
1082614,SV Samson,9,6,2,0,150.0,1,2017-04-22,24.11764705882353,105.5721568627451,51
1082622,SV Samson,60,38,4,3,157.89,1,2017-04-28,23.826923076923077,106.42653846153847,52
1082626,SV Samson,5,14,1,0,35.71,1,2017-04-30,24.50943396226415,107.39754716981132,53
1082630,SV Samson,24,19,2,1,126.32,1,2017-05-02,24.14814814814815,106.07,54
1082632,SV Samson,61,31,0,7,196.77,1,2017-05-04,24.145454545454545,106.43818181818183,55
1082635,SV Samson,0,1,0,0,0.0,1,2017-05-06,24.803571428571427,108.05125,56
1082640,SV Samson,10,7,2,0,142.86,1,2017-05-10,24.36842105263158,106.15561403508772,57
1082642,SV Samson,2,4,0,0,50.0,1,2017-05-12,24.120689655172413,106.78844827586207,58
1082646,SV Samson,0,2,0,0,0.0,1,2017-05-14,23.74576271186441,105.82593220338983,59
1136564,SV Samson,49,42,5,0,116.67,1,2018-04-09,23.35,104.06216666666666,60
1136566,SV Samson,37,22,2,2,168.18,1,2018-04-11,23.770491803278688,104.26885245901639,61
1136571,SV Samson,92,44,2,10,209.09,0,2018-04-15,23.983870967741936,105.29967741935484,62
1136575,SV Samson,7,8,1,0,87.5,1,2018-04-18,25.063492063492063,106.94714285714286,63
1136577,SV Samson,2,3,0,0,66.67,1,2018-04-20,24.78125,106.64328125,64
1136581,SV Samson,52,39,4,0,133.33,1,2018-04-22,24.43076923076923,106.02830769230769,65
1136588,SV Samson,40,30,3,1,133.33,1,2018-04-29,24.848484848484848,106.4419696969697,66
1136592,SV Samson,3,5,0,0,60.0,1,2018-05-02,25.074626865671643,106.84328358208955,67
1136598,SV Samson,28,23,2,1,121.74,1,2018-05-06,24.75,106.15441176470588,68
1136600,SV Samson,22,18,1,1,122.22,1,2018-05-08,24.797101449275363,106.38028985507246,69
1136603,SV Samson,21,22,2,0,95.45,1,2018-05-11,24.757142857142856,106.60657142857143,70
1136607,SV Samson,26,14,2,2,185.71,1,2018-05-13,24.704225352112676,106.44943661971831,71
1136609,SV Samson,12,10,2,0,120.0,1,2018-05-15,24.72222222222222,107.55027777777778,72
1136613,SV Samson,0,1,0,0,0.0,1,2018-05-19,24.54794520547945,107.72082191780822,73
1136618,SV Samson,50,38,4,2,131.58,1,2018-05-23,24.216216216216218,106.26513513513514,74
1175359,SV Samson,30,25,0,1,120.0,1,2019-03-25,24.56,106.60266666666666,75
1175363,SV Samson,101,54,10,4,187.04,0,2019-03-29,24.63157894736842,106.77894736842104,76
1175367,SV Samson,8,10,1,0,80.0,1,2019-03-31,25.623376623376622,107.8212987012987,77
1178400,SV Samson,6,6,1,0,100.0,1,2019-04-11,25.397435897435898,107.46461538461539,78
1178402,SV Samson,31,26,2,1,119.23,1,2019-04-13,25.151898734177216,107.37012658227847,79
1178407,SV Samson,27,21,2,0,128.57,1,2019-04-16,25.225,107.51837499999999,80
1178411,SV Samson,35,19,6,1,184.21,1,2019-04-20,25.246913580246915,107.77827160493828,81
1178418,SV Samson,22,15,0,2,146.67,1,2019-04-25,25.365853658536587,108.71036585365853,82
1178420,SV Samson,48,32,4,1,150.0,0,2019-04-27,25.325301204819276,109.1677108433735,83
1178428,SV Samson,5,8,0,0,62.5,1,2019-05-04,25.595238095238095,109.65380952380953,84
1216496,SV Samson,73,31,1,9,235.48,1,2020-09-22,25.352941176470587,109.09905882352942,85
1216527,SV Samson,85,42,4,7,202.38,1,2020-09-27,25.906976744186046,110.56860465116279,86
1216504,SV Samson,8,9,1,0,88.89,1,2020-09-30,26.586206896551722,111.62390804597702,87
1216514,SV Samson,4,3,1,0,133.33,1,2020-10-03,26.375,111.36556818181818,88
1216511,SV Samson,0,3,0,0,0.0,1,2020-10-06,26.123595505617978,111.61235955056179,89
1216500,SV Samson,5,9,0,0,55.56,1,2020-10-09,25.833333333333332,110.37222222222222,90
1216507,SV Samson,26,25,3,0,104.0,1,2020-10-11,25.604395604395606,109.7698901098901,91
1216543,SV Samson,24,17,0,2,141.18,1,2020-10-14,25.608695652173914,109.70717391304348,92
1216522,SV Samson,9,6,0,1,150.0,1,2020-10-17,25.591397849462364,110.04559139784946,93
1216533,SV Samson,0,3,0,0,0.0,1,2020-10-19,25.414893617021278,110.47063829787234,94
1216518,SV Samson,36,26,3,1,138.46,1,2020-10-22,25.147368421052633,109.30778947368421,95
1216541,SV Samson,54,31,4,3,174.19,0,2020-10-25,25.260416666666668,109.61145833333335,96
1216537,SV Samson,48,25,4,3,192.0,1,2020-10-30,25.556701030927837,110.27721649484535,97
1216530,SV Samson,1,4,0,0,25.0,1,2020-11-01,25.785714285714285,111.11112244897959,98
1254061,SV Samson,118,62,12,7,190.32,1,2021-04-12,25.535353535353536,110.24131313131312,99
1254064,SV Samson,4,3,1,0,133.33,1,2021-04-15,26.46,111.04209999999999,100
1254069,SV Samson,1,5,0,0,20.0,1,2021-04-19,26.237623762376238,111.26277227722773,101
1254073,SV Samson,21,18,2,1,116.67,1,2021-04-22,25.99019607843137,110.36803921568628,102
1254075,SV Samson,41,40,2,1,102.5,0,2021-04-24,25.941747572815533,110.42922330097086,103
1254081,SV Samson,42,27,5,0,155.56,1,2021-04-29,26.08653846153846,110.35298076923075,104
1254085,SV Samson,48,33,4,2,145.45,1,2021-05-02,26.238095238095237,110.78352380952381,105
1254111,SV Samson,4,5,0,0,80.0,1,2021-09-21,26.443396226415093,111.11056603773584,106
1254097,SV Samson,70,53,8,1,132.08,0,2021-09-25,26.233644859813083,110.81981308411214,107
1254100,SV Samson,82,57,7,3,143.86,1,2021-09-27,26.63888888888889,111.01666666666667,108
1254103,SV Samson,19,15,0,2,126.67,1,2021-09-29,27.146788990825687,111.31798165137614,109
1254089,SV Samson,27,23,4,0,117.39,1,2021-10-02,27.072727272727274,111.45754545454545,110
1254093,SV Samson,3,6,0,0,50.0,1,2021-10-05,27.07207207207207,111.51099099099099,111
1254106,SV Samson,1,4,0,0,25.0,1,2021-10-07,26.857142857142858,110.96178571428571,112
1304051,SV Samson,55,27,3,5,203.7,1,2022-03-29,26.628318584070797,110.20106194690266,113
1304055,SV Samson,30,21,1,3,142.86,1,2022-04-02,26.87719298245614,111.02122807017544,114
1304059,SV Samson,8,8,0,1,100.0,1,2022-04-05,26.904347826086955,111.29808695652174,115
1304066,SV Samson,13,12,2,0,108.33,1,2022-04-10,26.74137931034483,111.20068965517243,116
1304070,SV Samson,11,11,0,1,100.0,1,2022-04-14,26.623931623931625,111.17615384615385,117
1304076,SV Samson,38,19,3,2,200.0,1,2022-04-18,26.491525423728813,111.0814406779661,118
1304080,SV Samson,46,19,5,3,242.11,0,2022-04-22,26.58823529411765,111.82865546218488,119
1304085,SV Samson,27,21,1,3,128.57,1,2022-04-26,26.75,112.91433333333333,120
1304090,SV Samson,16,7,0,2,228.57,1,2022-04-30,26.75206611570248,113.04371900826447,121
1304093,SV Samson,54,48,7,1,112.5,1,2022-05-02,26.66393442622951,113.99065573770493,122
1304098,SV Samson,23,12,4,0,191.67,1,2022-05-07,26.88617886178862,113.97853658536586,123
1304104,SV Samson,6,4,1,0,150.0,1,2022-05-11,26.85483870967742,114.6050806451613,124
1304109,SV Samson,32,24,6,0,133.33,1,2022-05-15,26.688,114.88824000000001,125
1304114,SV Samson,15,20,2,0,75.0,1,2022-05-20,26.73015873015873,115.03460317460318,126
1312197,SV Samson,47,26,5,3,180.77,1,2022-05-24,26.637795275590552,114.71937007874016,127
1312199,SV Samson,23,21,1,2,109.52,1,2022-05-27,26.796875,115.235390625,128
1312200,SV Samson,14,11,2,0,127.27,1,2022-05-29,26.767441860465116,115.19108527131783,129
1359478,SV Samson,55,32,3,4,171.88,1,2023-04-02,26.66923076923077,115.284,130
1359482,SV Samson,42,25,5,1,168.0,1,2023-04-05,26.885496183206108,115.71603053435113,131
1359485,SV Samson,0,4,0,0,0.0,1,2023-04-08,27.0,116.11212121212121,132
1359491,SV Samson,0,2,0,0,0.0,1,2023-04-12,26.796992481203006,115.23909774436089,133
1359497,SV Samson,60,32,3,6,187.5,1,2023-04-16,26.597014925373134,114.37910447761193,134
1359500,SV Samson,2,4,0,0,50.0,1,2023-04-19,26.844444444444445,114.92074074074074,135
1359506,SV Samson,22,15,2,1,146.67,1,2023-04-23,26.66176470588235,114.44338235294117,136
1359511,SV Samson,17,17,1,0,100.0,1,2023-04-27,26.62773722627737,114.67861313868613,137
1359516,SV Samson,14,10,1,1,140.0,1,2023-04-30,26.557971014492754,114.57224637681159,138
1359522,SV Samson,30,20,3,1,150.0,1,2023-05-05,26.467625899280577,114.7551798561151,139
1359526,SV Samson,66,38,4,5,173.68,0,2023-05-07,26.492857142857144,115.00692857142856,140
1359530,SV Samson,48,29,2,5,165.52,0,2023-05-11,26.77304964539007,115.42304964539007,141
1359534,SV Samson,4,5,1,0,80.0,1,2023-05-14,26.922535211267604,115.77584507042252,142
1359540,SV Samson,2,3,0,0,66.67,1,2023-05-19,26.762237762237763,115.52566433566432,143
980965,SW Billings,24,15,1,2,160.0,1,2016-05-05,54.0,163.64,1
980971,SW Billings,6,9,0,0,66.67,1,2016-05-07,39.0,161.82,2
981011,SW Billings,4,6,0,0,66.67,1,2016-05-22,28.0,130.10333333333332,3
1082595,SW Billings,25,19,1,1,131.58,1,2017-04-08,22.0,114.245,4
1082599,SW Billings,24,17,4,0,141.18,1,2017-04-11,22.6,117.71199999999999,5
1082605,SW Billings,55,39,9,0,141.03,1,2017-04-15,22.833333333333332,121.62333333333333,6
1082608,SW Billings,21,17,2,0,123.53,1,2017-04-17,27.428571428571427,124.39571428571428,7
1082611,SW Billings,13,9,3,0,144.44,1,2017-04-19,26.625,124.2875,8
1082626,SW Billings,0,2,0,0,0.0,1,2017-04-30,25.11111111111111,126.52666666666667,9
1136565,SW Billings,56,23,2,5,243.48,1,2018-04-10,22.6,113.874,10
1136572,SW Billings,9,8,1,0,112.5,1,2018-04-15,25.636363636363637,125.65636363636364,11
1136577,SW Billings,3,7,0,0,42.86,1,2018-04-20,24.25,124.56,12
1136584,SW Billings,9,7,2,0,128.57,1,2018-04-25,22.615384615384617,118.27538461538461,13
1136587,SW Billings,3,5,0,0,60.0,1,2018-04-28,21.642857142857142,119.01071428571429,14
1136603,SW Billings,27,22,3,0,122.73,1,2018-05-11,20.4,115.07666666666667,15
1136612,SW Billings,1,5,0,0,20.0,1,2018-05-18,20.8125,115.55499999999999,16
1136616,SW Billings,0,1,0,0,0.0,1,2018-05-20,19.647058823529413,109.93411764705881,17
1178408,SW Billings,0,4,0,0,0.0,1,2019-04-17,18.555555555555557,103.82666666666665,18
1304047,SW Billings,25,22,1,1,113.64,1,2022-03-26,17.57894736842105,98.36210526315789,19
1304052,SW Billings,14,15,0,1,93.33,1,2022-03-30,17.95,99.126,20
1304054,SW Billings,24,23,1,1,104.35,0,2022-04-01,17.761904761904763,98.85,21
1304060,SW Billings,17,12,0,2,141.67,1,2022-04-06,18.045454545454547,99.1,22
1304065,SW Billings,15,9,1,1,166.67,1,2022-04-10,18.0,100.95086956521739,23
1304081,SW Billings,4,4,1,0,100.0,1,2022-04-23,17.875,103.68916666666667,24
1304107,SW Billings,34,29,3,1,117.24,1,2022-05-14,17.32,103.5416,25
1304112,SW Billings,30,23,2,2,130.43,1,2022-05-18,17.96153846153846,104.06846153846153,26
419134,SW Tait,11,12,0,1,91.67,1,2010-03-31,1.0,100.0,1
501214,SW Tait,0,1,0,0,0.0,1,2011-04-17,6.0,95.83500000000001,2
501258,SW Tait,10,9,1,0,111.11,0,2011-05-15,4.0,63.89000000000001,3
598023,SW Tait,1,3,0,0,33.33,1,2013-04-20,5.5,75.695,4
980953,Sachin Baby,27,16,3,1,168.75,1,2016-04-30,3.0,42.86,1
980959,Sachin Baby,15,6,2,1,250.0,1,2016-05-02,15.0,105.805,2
980977,Sachin Baby,33,29,1,0,113.79,1,2016-05-09,15.0,153.87,3
980981,Sachin Baby,25,13,2,2,192.31,0,2016-05-11,19.5,143.85,4
981013,Sachin Baby,0,3,0,0,0.0,1,2016-05-24,20.6,153.542,5
981019,Sachin Baby,18,10,1,1,180.0,0,2016-05-29,17.166666666666668,127.95166666666667,6
1082591,Sachin Baby,1,3,0,0,33.33,1,2017-04-05,17.285714285714285,135.38714285714286,7
1082624,Sachin Baby,2,4,0,0,50.0,1,2017-04-29,15.25,122.63000000000001,8
1082646,Sachin Baby,12,8,2,0,150.0,1,2017-05-14,13.777777777777779,114.56,9
1254087,Sachin Baby,6,16,0,0,37.5,1,2021-09-20,13.6,118.104,10
336014,Salman Butt,4,4,1,0,100.0,1,2008-05-11,7.0,100.0,1
336017,Salman Butt,48,44,7,0,109.09,1,2008-05-13,5.5,100.0,2
336021,Salman Butt,13,13,1,1,100.0,1,2008-05-16,19.666666666666668,103.03000000000002,3
336025,Salman Butt,72,53,10,1,135.85,1,2008-05-18,18.0,102.27250000000001,4
336027,Salman Butt,24,20,5,0,120.0,1,2008-05-20,28.8,108.98800000000001,5
336035,Salman Butt,24,19,5,0,126.32,1,2008-05-25,28.0,110.82333333333334,6
729307,Sandeep Sharma,2,5,0,0,40.0,0,2014-04-26,0.0,0.0,1
829753,Sandeep Sharma,1,4,0,0,25.0,0,2015-04-25,1.0,20.0,2
829759,Sandeep Sharma,1,1,0,0,100.0,0,2015-04-27,1.0,21.666666666666668,3
829785,Sandeep Sharma,7,9,1,0,77.78,1,2015-05-06,1.0,41.25,4
980913,Sandeep Sharma,1,2,0,0,50.0,0,2016-04-15,2.2,48.556,5
980955,Sandeep Sharma,1,1,0,0,100.0,0,2016-05-01,2.0,48.79666666666666,6
980963,Sandeep Sharma,1,1,0,0,100.0,0,2016-05-04,1.8571428571428572,56.11142857142857,7
980999,Sandeep Sharma,5,5,0,0,100.0,0,2016-05-18,1.75,61.5975,8
1082605,Sandeep Sharma,2,2,0,0,100.0,0,2017-04-15,2.111111111111111,65.86444444444444,9
1082609,Sandeep Sharma,4,3,0,0,133.33,0,2017-04-17,2.1,69.27799999999999,10
1136567,Sandeep Sharma,0,2,0,0,0.0,1,2018-04-12,2.272727272727273,75.1009090909091,11
1136583,Sandeep Sharma,0,1,0,0,0.0,0,2018-04-24,2.0833333333333335,68.8425,12
1136599,Sandeep Sharma,0,1,0,0,0.0,1,2018-05-07,1.9230769230769231,63.54692307692308,13
1178394,Sandeep Sharma,5,2,1,0,250.0,0,2019-04-06,1.7857142857142858,59.00785714285714,14
1178405,Sandeep Sharma,1,1,0,0,100.0,0,2019-04-14,2.0,71.74066666666667,15
1216534,Sandeep Sharma,9,6,1,0,150.0,1,2020-09-21,1.9375,73.50687500000001,16
1216538,Sandeep Sharma,0,1,0,0,0.0,0,2020-10-04,2.3529411764705883,78.0064705882353,17
1216528,Sandeep Sharma,1,2,0,0,50.0,0,2020-10-13,2.2222222222222223,73.67277777777778,18
1216498,Sandeep Sharma,0,2,0,0,0.0,1,2020-10-24,2.1578947368421053,72.42684210526316,19
1237180,Sandeep Sharma,2,4,0,0,50.0,0,2020-11-08,2.05,68.80550000000001,20
1254085,Sandeep Sharma,8,6,1,0,133.33,0,2021-05-02,2.0476190476190474,67.91000000000001,21
1254105,Sandeep Sharma,0,1,0,0,0.0,1,2021-09-22,2.3181818181818183,70.88363636363637,22
1359522,Sandeep Sharma,2,5,0,0,40.0,0,2023-05-05,2.217391304347826,67.80173913043478,23
1359534,Sandeep Sharma,0,1,0,0,0.0,0,2023-05-14,2.2083333333333335,66.64333333333333,24
1359543,Sanvir Singh,4,3,1,0,133.33,0,2023-05-21,7.0,116.67,1
1254058,Shahbaz Ahmed,1,2,0,0,50.0,1,2021-04-09,1.0,100.0,1
1254063,Shahbaz Ahmed,14,10,0,1,140.0,1,2021-04-14,1.0,75.0,2
1254083,Shahbaz Ahmed,8,11,1,0,72.73,1,2021-04-30,5.333333333333333,96.66666666666667,3
1254108,Shahbaz Ahmed,1,3,0,0,33.33,1,2021-09-26,6.0,90.6825,4
1254090,Shahbaz Ahmed,8,4,0,1,200.0,1,2021-10-03,5.0,79.212,5
1254095,Shahbaz Ahmed,14,9,2,0,155.56,1,2021-10-06,5.5,99.34333333333332,6
1254115,Shahbaz Ahmed,13,14,1,0,92.86,1,2021-10-11,6.714285714285714,107.37428571428572,7
1304052,Shahbaz Ahmed,26,19,0,3,136.84,1,2022-03-30,7.5,105.56,8
1304059,Shahbaz Ahmed,45,26,4,3,173.08,1,2022-04-05,9.555555555555555,109.03555555555555,9
1304068,Shahbaz Ahmed,41,27,4,0,151.85,1,2022-04-12,13.1,115.44000000000001,10
1304073,Shahbaz Ahmed,32,21,3,1,152.38,0,2022-04-16,15.636363636363637,118.75,11
1304077,Shahbaz Ahmed,26,22,1,0,118.18,1,2022-04-19,17.0,121.55250000000001,12
1304082,Shahbaz Ahmed,7,11,1,0,63.64,1,2022-04-23,17.692307692307693,121.29307692307692,13
1304085,Shahbaz Ahmed,17,27,0,1,62.96,1,2022-04-26,16.928571428571427,117.175,14
1304089,Shahbaz Ahmed,2,2,0,0,100.0,0,2022-04-30,16.933333333333334,113.56066666666668,15
1304095,Shahbaz Ahmed,1,2,0,0,50.0,1,2022-05-04,16.0,112.713125,16
1304106,Shahbaz Ahmed,9,14,0,0,64.29,1,2022-05-13,15.117647058823529,109.02411764705883,17
1312199,Shahbaz Ahmed,12,8,1,1,150.0,0,2022-05-27,14.777777777777779,106.53888888888889,18
1359483,Shahbaz Ahmed,1,5,0,0,20.0,1,2023-04-06,14.631578947368421,108.82631578947367,19
1359494,Shahbaz Ahmed,20,12,3,0,166.67,0,2023-04-15,13.95,104.38499999999999,20
1359498,Shahbaz Ahmed,12,10,0,1,120.0,1,2023-04-17,14.238095238095237,107.35095238095238,21
1359501,Shahbaz Ahmed,5,3,0,0,166.67,0,2023-04-20,14.136363636363637,107.92590909090909,22
1359506,Shahbaz Ahmed,2,4,0,0,50.0,1,2023-04-23,13.73913043478261,110.48,23
1359510,Shahbaz Ahmed,2,5,0,0,40.0,1,2023-04-26,13.25,107.96,24
335990,Shahid Afridi,10,4,1,1,250.0,1,2008-04-24,2.0,28.57,1
335999,Shahid Afridi,13,7,1,1,185.71,1,2008-05-01,6.0,139.285,2
336034,Shahid Afridi,1,2,0,0,50.0,1,2008-05-03,8.333333333333334,154.76,3
336007,Shahid Afridi,20,6,2,2,333.33,0,2008-05-06,6.5,128.57,4
336011,Shahid Afridi,1,3,0,0,33.33,1,2008-05-09,9.2,169.522,5
336020,Shahid Afridi,33,14,3,2,235.71,1,2008-05-15,7.833333333333333,146.82333333333335,6
336024,Shahid Afridi,0,1,0,0,0.0,1,2008-05-18,11.428571428571429,159.52142857142857,7
336037,Shahid Afridi,1,2,0,0,50.0,1,2008-05-27,10.0,139.58125,8
501267,Shakib Al Hasan,1,1,0,0,100.0,0,2011-05-22,2.0,40.0,1
501269,Shakib Al Hasan,26,16,4,0,162.5,1,2011-05-25,1.5,70.0,2
548315,Shakib Al Hasan,4,4,0,0,100.0,1,2012-04-10,9.666666666666666,100.83333333333333,3
548320,Shakib Al Hasan,16,10,1,1,160.0,1,2012-04-13,8.25,100.625,4
548323,Shakib Al Hasan,4,8,0,0,50.0,1,2012-04-15,9.8,112.5,5
548370,Shakib Al Hasan,13,12,1,0,108.33,1,2012-05-16,8.833333333333334,102.08333333333333,6
548375,Shakib Al Hasan,42,30,3,2,140.0,1,2012-05-19,9.428571428571429,102.97571428571429,7
548378,Shakib Al Hasan,1,3,0,0,33.33,1,2012-05-22,13.5,107.60374999999999,8
548381,Shakib Al Hasan,9,6,1,0,150.0,0,2012-05-27,12.11111111111111,99.35111111111111,9
729279,Shakib Al Hasan,1,2,0,0,50.0,1,2014-04-16,11.8,104.41599999999998,10
729289,Shakib Al Hasan,30,22,2,1,136.36,0,2014-04-19,10.818181818181818,99.4690909090909,11
733971,Shakib Al Hasan,0,1,0,0,0.0,1,2014-05-02,12.416666666666666,102.54333333333334,12
733979,Shakib Al Hasan,20,13,1,1,153.85,0,2014-05-05,11.461538461538462,94.65538461538462,13
734009,Shakib Al Hasan,9,8,1,0,112.5,1,2014-05-14,12.071428571428571,98.88357142857141,14
734023,Shakib Al Hasan,46,21,6,2,219.05,0,2014-05-20,11.866666666666667,99.79133333333333,15
734027,Shakib Al Hasan,60,38,5,3,157.89,1,2014-05-22,14.0,107.245,16
734037,Shakib Al Hasan,1,5,0,0,20.0,1,2014-05-24,16.705882352941178,110.22411764705882,17
734043,Shakib Al Hasan,18,16,2,0,112.5,1,2014-05-27,15.833333333333334,105.21166666666666,18
734049,Shakib Al Hasan,12,7,2,0,171.43,1,2014-06-01,15.947368421052632,105.59526315789473,19
829713,Shakib Al Hasan,0,1,0,0,0.0,1,2015-04-11,15.75,108.88699999999999,20
829805,Shakib Al Hasan,23,15,3,0,153.33,1,2015-05-14,15.0,103.70190476190476,21
829811,Shakib Al Hasan,13,11,2,0,118.18,1,2015-05-16,15.363636363636363,105.95772727272728,22
980925,Shakib Al Hasan,11,15,1,0,73.33,1,2016-04-19,15.26086956521739,106.48913043478261,23
980939,Shakib Al Hasan,3,9,0,0,33.33,1,2016-04-24,15.083333333333334,105.1075,24
980947,Shakib Al Hasan,6,4,1,0,150.0,1,2016-04-28,14.6,102.23639999999999,25
980975,Shakib Al Hasan,66,49,4,4,134.69,0,2016-05-08,14.26923076923077,104.07346153846153,26
980995,Shakib Al Hasan,18,11,1,1,163.64,0,2016-05-16,16.185185185185187,105.2074074074074,27
981001,Shakib Al Hasan,3,8,0,0,37.5,1,2016-05-19,16.25,107.2942857142857,28
981009,Shakib Al Hasan,7,10,0,0,70.0,1,2016-05-22,15.793103448275861,104.88758620689654,29
1082613,Shakib Al Hasan,1,1,0,0,100.0,0,2017-04-21,15.5,103.72466666666666,30
1136567,Shakib Al Hasan,12,12,1,0,100.0,1,2018-04-12,15.03225806451613,103.60451612903225,31
1136570,Shakib Al Hasan,27,21,2,1,128.57,1,2018-04-14,14.9375,103.491875,32
1136576,Shakib Al Hasan,20,11,0,2,181.82,0,2018-04-19,15.303030303030303,104.25181818181818,33
1136580,Shakib Al Hasan,24,19,2,1,126.32,1,2018-04-22,15.441176470588236,106.53323529411765,34
1136583,Shakib Al Hasan,2,4,0,0,50.0,1,2018-04-24,15.685714285714285,107.09857142857142,35
1136585,Shakib Al Hasan,28,28,3,0,100.0,1,2018-04-26,15.305555555555555,105.51249999999999,36
1136588,Shakib Al Hasan,6,6,1,0,100.0,1,2018-04-29,15.64864864864865,105.36351351351351,37
1136599,Shakib Al Hasan,35,32,5,0,109.38,1,2018-05-07,15.394736842105264,105.22236842105262,38
1136606,Shakib Al Hasan,8,6,1,0,133.33,0,2018-05-13,15.897435897435898,105.32897435897436,39
1136614,Shakib Al Hasan,10,7,2,0,142.86,1,2018-05-19,15.7,106.029,40
1136617,Shakib Al Hasan,12,10,2,0,120.0,1,2018-05-22,15.560975609756097,106.92731707317074,41
1136619,Shakib Al Hasan,28,24,4,0,116.67,1,2018-05-25,15.476190476190476,107.23857142857143,42
1136620,Shakib Al Hasan,23,15,2,1,153.33,1,2018-05-27,15.767441860465116,107.45790697674418,43
1178420,Shakib Al Hasan,9,10,0,0,90.0,1,2019-04-27,15.931818181818182,108.50045454545456,44
1254060,Shakib Al Hasan,3,5,0,0,60.0,1,2021-04-11,15.777777777777779,108.08933333333334,45
1254062,Shakib Al Hasan,9,9,1,0,100.0,1,2021-04-13,15.5,107.04391304347827,46
1254067,Shakib Al Hasan,26,25,1,1,104.0,1,2021-04-18,15.361702127659575,106.8940425531915,47
1254115,Shakib Al Hasan,9,6,1,0,150.0,0,2021-10-11,15.583333333333334,106.83375000000001,48
1254116,Shakib Al Hasan,0,2,0,0,0.0,1,2021-10-13,15.448979591836734,107.71469387755103,49
1254117,Shakib Al Hasan,0,1,0,0,0.0,1,2021-10-15,15.14,105.56040000000002,50
1304092,Shashank Singh,15,14,1,0,107.14,1,2022-05-01,25.0,416.67,1
1304096,Shashank Singh,10,6,2,0,166.67,1,2022-05-05,20.0,261.90500000000003,2
1304100,Shashank Singh,8,9,0,1,88.89,1,2022-05-08,16.666666666666668,230.16,3
1304107,Shashank Singh,11,12,1,0,91.67,1,2022-05-14,14.5,194.8425,4
1136586,Shivam Mavi,0,3,0,0,0.0,1,2018-04-27,7.0,87.5,1
1136619,Shivam Mavi,6,4,1,0,150.0,1,2018-05-25,3.5,43.75,2
1216508,Shivam Mavi,9,10,1,0,90.0,1,2020-09-23,4.333333333333333,79.16666666666667,3
1216515,Shivam Mavi,1,3,0,0,33.33,0,2020-10-03,5.5,81.875,4
1216501,Shivam Mavi,0,1,0,0,0.0,1,2020-10-07,4.6,72.166,5
1254075,Shivam Mavi,5,7,1,0,71.43,1,2021-04-24,3.8333333333333335,60.13833333333333,6
1254117,Shivam Mavi,20,13,1,2,153.85,1,2021-10-15,4.0,61.75142857142857,7
1304076,Shivam Mavi,0,1,0,0,0.0,1,2022-04-18,6.0,73.26375,8
1304081,Shivam Mavi,2,4,0,0,50.0,1,2022-04-23,5.333333333333333,65.12333333333333,9
1304099,Shivam Mavi,1,2,0,0,50.0,0,2022-05-07,5.0,63.611000000000004,10
734025,Shivam Sharma,1,1,0,0,100.0,0,2014-05-21,4.0,200.0,1
392209,Shoaib Ahmed,1,2,0,0,50.0,0,2009-05-04,0.0,0.0,1
392223,Shoaib Ahmed,0,1,0,0,0.0,1,2009-05-13,0.5,25.0,2
335998,Shoaib Malik,6,4,1,0,150.0,1,2008-04-30,19.0,111.76,1
336004,Shoaib Malik,23,21,1,0,109.52,1,2008-05-04,12.5,130.88,2
336009,Shoaib Malik,2,3,0,0,66.67,1,2008-05-08,16.0,123.75999999999999,3
336022,Shoaib Malik,1,1,0,0,100.0,0,2008-05-17,12.5,109.4875,4
1136573,Shubman Gill,6,5,1,0,120.0,1,2018-04-16,3.0,33.33,1
1136578,Shubman Gill,14,8,2,0,175.0,0,2018-04-21,4.5,76.66499999999999,2
1136586,Shubman Gill,37,29,3,1,127.59,1,2018-04-27,7.666666666666667,109.44333333333333,3
1136589,Shubman Gill,5,2,1,0,250.0,0,2018-04-29,15.0,113.97999999999999,4
1136593,Shubman Gill,57,36,6,2,158.33,0,2018-05-03,13.0,141.184,5
1136597,Shubman Gill,7,5,1,0,140.0,1,2018-05-06,20.333333333333332,144.04166666666666,6
